ASV_ID,Cluster_ID
ASV10359,-1
ASV10360,-1
ASV10361,220
ASV10362,-1
ASV10363,691
ASV10364,-1
ASV10365,-1
ASV10366,-1
ASV10367,328
ASV10368,-1
ASV10369,-1
ASV10370,-1
ASV10371,-1
ASV10372,-1
ASV10373,-1
ASV10374,-1
ASV10375,-1
ASV10376,227
ASV10377,-1
ASV10378,-1
ASV10379,-1
ASV10380,191
ASV10381,-1
ASV10382,-1
ASV10383,224
ASV10384,-1
ASV10385,-1
ASV10386,619
ASV10387,188
ASV10388,-1
ASV10389,-1
ASV10390,-1
ASV10391,-1
ASV10392,-1
ASV10393,-1
ASV10394,-1
ASV10395,-1
ASV10396,-1
ASV10397,182
ASV10398,363
ASV10399,546
ASV10400,-1
ASV10401,-1
ASV10402,-1
ASV10403,-1
ASV10404,-1
ASV10405,-1
ASV10406,338
ASV10407,18
ASV10408,130
ASV10409,-1
ASV10410,-1
ASV10411,-1
ASV10412,-1
ASV10413,-1
ASV10414,-1
ASV10415,269
ASV10416,-1
ASV10417,-1
ASV10418,-1
ASV10419,642
ASV10420,-1
ASV10421,607
ASV10422,-1
ASV10423,-1
ASV10424,-1
ASV10425,-1
ASV10426,-1
ASV10427,-1
ASV10428,436
ASV10429,-1
ASV10430,691
ASV10431,-1
ASV10432,-1
ASV10433,-1
ASV10434,-1
ASV10435,691
ASV10436,-1
ASV10437,-1
ASV10438,70
ASV10439,-1
ASV10440,140
ASV10441,-1
ASV10442,123
ASV10443,-1
ASV10444,-1
ASV10445,267
ASV10446,90
ASV10447,-1
ASV10448,-1
ASV10449,-1
ASV10450,-1
ASV10451,-1
ASV10452,-1
ASV10453,-1
ASV10454,-1
ASV10455,-1
ASV10456,109
ASV10457,245
ASV10458,331
ASV10459,-1
ASV10460,124
ASV10461,-1
ASV10462,-1
ASV10463,-1
ASV10464,-1
ASV10465,-1
ASV10466,691
ASV10467,691
ASV10468,630
ASV10469,503
ASV10470,-1
ASV10471,-1
ASV10472,20
ASV10473,-1
ASV10474,-1
ASV10475,-1
ASV10476,534
ASV10477,-1
ASV10478,-1
ASV10479,-1
ASV10480,459
ASV10481,254
ASV10482,341
ASV10483,691
ASV10484,380
ASV10485,-1
ASV10486,442
ASV10487,375
ASV10488,-1
ASV10489,634
ASV10490,-1
ASV10491,435
ASV10492,-1
ASV10493,596
ASV10494,209
ASV10495,205
ASV10496,67
ASV10497,-1
ASV10498,609
ASV10499,691
ASV10500,691
ASV10501,685
ASV10502,644
ASV10503,691
ASV10504,-1
ASV10505,-1
ASV10506,691
ASV10507,572
ASV10508,-1
ASV10509,-1
ASV10510,691
ASV10511,-1
ASV10512,691
ASV10513,691
ASV10514,394
ASV10515,691
ASV10516,603
ASV10517,359
ASV10518,-1
ASV10519,691
ASV10520,-1
ASV10521,-1
ASV10522,479
ASV10523,634
ASV10524,-1
ASV10525,-1
ASV10526,-1
ASV10527,-1
ASV10528,635
ASV10529,636
ASV10530,643
ASV10531,638
ASV10532,-1
ASV10533,691
ASV10534,680
ASV10535,-1
ASV10536,-1
ASV10537,-1
ASV10538,515
ASV10539,638
ASV10540,-1
ASV10541,691
ASV10542,-1
ASV10543,-1
ASV10544,-1
ASV10545,-1
ASV10546,341
ASV10547,-1
ASV10548,78
ASV10549,691
ASV10550,-1
ASV10551,-1
ASV10552,-1
ASV10553,-1
ASV10554,-1
ASV10555,191
ASV10556,-1
ASV10557,-1
ASV10558,391
ASV10559,-1
ASV10560,564
ASV10561,595
ASV10562,294
ASV10563,143
ASV10564,691
ASV10565,-1
ASV10566,-1
ASV10567,670
ASV10568,587
ASV10569,658
ASV10570,-1
ASV10571,-1
ASV10572,691
ASV10573,691
ASV10574,-1
ASV10575,-1
ASV10576,691
ASV10577,-1
ASV10578,676
ASV10579,-1
ASV10580,-1
ASV10581,-1
ASV10582,-1
ASV10583,468
ASV10584,-1
ASV10585,312
ASV10586,447
ASV10587,314
ASV10588,-1
ASV10589,691
ASV10590,-1
ASV10591,-1
ASV10592,172
ASV10593,691
ASV10594,-1
ASV10595,-1
ASV10596,-1
ASV10597,380
ASV10598,550
ASV10599,-1
ASV10600,-1
ASV10601,-1
ASV10602,-1
ASV10603,691
ASV10604,-1
ASV10605,691
ASV10606,-1
ASV10607,-1
ASV10608,-1
ASV10609,192
ASV10610,-1
ASV10611,691
ASV10612,-1
ASV10613,-1
ASV10614,691
ASV10615,69
ASV10616,-1
ASV10617,-1
ASV10618,594
ASV10619,-1
ASV10620,-1
ASV10621,-1
ASV10622,-1
ASV10623,-1
ASV10624,-1
ASV10625,-1
ASV10626,-1
ASV10627,600
ASV10628,-1
ASV10629,-1
ASV10630,-1
ASV10631,521
ASV10632,691
ASV10633,595
ASV10634,-1
ASV10635,-1
ASV10636,285
ASV10637,305
ASV10638,691
ASV10639,-1
ASV10640,-1
ASV10641,-1
ASV10642,-1
ASV10643,-1
ASV10644,-1
ASV10645,453
ASV10646,-1
ASV10647,450
ASV10648,-1
ASV10649,-1
ASV10650,-1
ASV10651,-1
ASV10652,-1
ASV10653,77
ASV10654,15
ASV10655,-1
ASV10656,561
ASV10657,691
ASV10658,-1
ASV10659,569
ASV10660,-1
ASV10661,-1
ASV10662,-1
ASV10663,-1
ASV10664,39
ASV10665,367
ASV10666,-1
ASV10667,-1
ASV10668,-1
ASV10669,-1
ASV10670,-1
ASV10671,-1
ASV10672,-1
ASV10673,691
ASV10674,-1
ASV10675,-1
ASV10676,-1
ASV10677,-1
ASV10678,609
ASV10679,658
ASV10680,294
ASV10681,-1
ASV10682,-1
ASV10683,252
ASV10684,-1
ASV10685,691
ASV10686,-1
ASV10687,-1
ASV10688,-1
ASV10689,-1
ASV10690,587
ASV10691,126
ASV10692,-1
ASV10693,-1
ASV10694,-1
ASV10695,-1
ASV10696,691
ASV10697,-1
ASV10698,168
ASV10699,-1
ASV10700,-1
ASV10701,-1
ASV10702,178
ASV10703,-1
ASV10704,-1
ASV10705,-1
ASV10706,-1
ASV10707,-1
ASV10708,13
ASV10709,-1
ASV10710,-1
ASV10711,-1
ASV10712,-1
ASV10713,-1
ASV10714,384
ASV10715,-1
ASV10716,611
ASV10717,57
ASV10718,-1
ASV10719,-1
ASV10720,-1
ASV10721,438
ASV10722,-1
ASV10723,-1
ASV10724,-1
ASV10725,502
ASV10726,-1
ASV10727,-1
ASV10728,-1
ASV10729,-1
ASV10730,-1
ASV10731,-1
ASV10732,-1
ASV10733,528
ASV10734,-1
ASV10735,424
ASV10736,554
ASV10737,-1
ASV10738,677
ASV10739,-1
ASV10740,592
ASV10741,-1
ASV10742,-1
ASV10743,-1
ASV10744,-1
ASV10745,691
ASV10746,-1
ASV10747,-1
ASV10748,66
ASV10749,-1
ASV10750,-1
ASV10751,280
ASV10752,582
ASV10753,-1
ASV10754,-1
ASV10755,-1
ASV10756,-1
ASV10757,-1
ASV10758,425
ASV10759,31
ASV10760,-1
ASV10761,342
ASV10762,519
ASV10763,217
ASV10764,-1
ASV10765,411
ASV10766,-1
ASV10767,-1
ASV10768,-1
ASV10769,92
ASV10770,-1
ASV10771,566
ASV10772,455
ASV10773,691
ASV10774,-1
ASV10775,-1
ASV10776,502
ASV10777,-1
ASV10778,98
ASV10779,653
ASV10780,-1
ASV10781,674
ASV10782,-1
ASV10783,691
ASV10784,-1
ASV10785,-1
ASV10786,-1
ASV10787,578
ASV10788,256
ASV10789,153
ASV10790,-1
ASV10791,-1
ASV10792,-1
ASV10793,-1
ASV10794,277
ASV10795,-1
ASV10796,545
ASV10797,-1
ASV10798,691
ASV10799,-1
ASV10800,376
ASV10801,87
ASV10802,346
ASV10803,-1
ASV10804,-1
ASV10805,-1
ASV10806,65
ASV10807,523
ASV10808,-1
ASV10809,-1
ASV10810,-1
ASV10811,-1
ASV10812,-1
ASV10813,-1
ASV10814,-1
ASV10815,-1
ASV10816,433
ASV10817,-1
ASV10818,-1
ASV10819,-1
ASV10820,-1
ASV10821,-1
ASV10822,-1
ASV10823,273
ASV10824,-1
ASV10825,-1
ASV10826,-1
ASV10827,237
ASV10828,-1
ASV10829,-1
ASV10830,-1
ASV10831,549
ASV10832,-1
ASV10833,175
ASV10834,475
ASV10835,-1
ASV10836,-1
ASV10837,-1
ASV10838,602
ASV10839,-1
ASV10840,-1
ASV10841,284
ASV10842,-1
ASV10843,-1
ASV10844,-1
ASV10845,568
ASV10846,-1
ASV10847,-1
ASV10848,-1
ASV10849,-1
ASV10850,172
ASV10851,646
ASV10852,687
ASV10853,-1
ASV10854,-1
ASV10855,-1
ASV10856,-1
ASV10857,493
ASV10858,-1
ASV10859,-1
ASV10860,691
ASV10861,691
ASV10862,691
ASV10863,-1
ASV10864,240
ASV10865,691
ASV10866,-1
ASV10867,-1
ASV10868,400
ASV10869,189
ASV10870,-1
ASV10871,653
ASV10872,577
ASV10873,-1
ASV10874,-1
ASV10875,387
ASV10876,-1
ASV10877,691
ASV10878,-1
ASV10879,283
ASV10880,-1
ASV10881,-1
ASV10882,380
ASV10883,-1
ASV10884,224
ASV10885,-1
ASV10886,-1
ASV10887,691
ASV10888,-1
ASV10889,468
ASV10890,691
ASV10891,-1
ASV10892,-1
ASV10893,685
ASV10894,-1
ASV10895,-1
ASV10896,247
ASV10897,-1
ASV10898,-1
ASV10899,392
ASV10900,76
ASV10901,-1
ASV10902,691
ASV10903,-1
ASV10904,646
ASV10905,691
ASV10906,-1
ASV10907,-1
ASV10908,-1
ASV10909,238
ASV10910,-1
ASV10911,-1
ASV10912,-1
ASV10913,-1
ASV10914,640
ASV10915,-1
ASV10916,479
ASV10917,-1
ASV10918,400
ASV10919,691
ASV10920,691
ASV10921,691
ASV10922,-1
ASV10923,-1
ASV10924,-1
ASV10925,691
ASV10926,-1
ASV10927,99
ASV10928,198
ASV10929,206
ASV10930,65
ASV10931,-1
ASV10932,436
ASV10933,-1
ASV10934,691
ASV10935,-1
ASV10936,345
ASV10937,691
ASV10938,691
ASV10939,691
ASV10940,-1
ASV10941,-1
ASV10942,-1
ASV10943,643
ASV10944,542
ASV10945,-1
ASV10946,691
ASV10947,691
ASV10948,-1
ASV10949,635
ASV10950,-1
ASV10951,676
ASV10952,691
ASV10953,-1
ASV10954,-1
ASV10955,691
ASV10956,-1
ASV10957,-1
ASV10958,99
ASV10959,691
ASV10960,-1
ASV10961,551
ASV10962,456
ASV10963,352
ASV10964,-1
ASV10965,446
ASV10966,-1
ASV10967,-1
ASV10968,96
ASV10969,-1
ASV10970,-1
ASV10971,-1
ASV10972,-1
ASV10973,78
ASV10974,-1
ASV10975,-1
ASV10976,-1
ASV10977,385
ASV10978,-1
ASV10979,-1
ASV10980,116
ASV10981,-1
ASV10982,-1
ASV10983,228
ASV10984,584
ASV10985,-1
ASV10986,691
ASV10987,446
ASV10988,289
ASV10989,-1
ASV10990,-1
ASV10991,-1
ASV10992,-1
ASV10993,-1
ASV10994,691
ASV10995,-1
ASV10996,242
ASV10997,-1
ASV10998,-1
ASV10999,450
ASV11000,-1
ASV11001,691
ASV11002,691
ASV11003,-1
ASV11004,-1
ASV11005,-1
ASV11006,-1
ASV11007,-1
ASV11008,-1
ASV11009,-1
ASV11010,-1
ASV11011,-1
ASV11012,691
ASV11013,-1
ASV11014,-1
ASV11015,621
ASV11016,-1
ASV11017,246
ASV11018,691
ASV11019,-1
ASV11020,-1
ASV11021,-1
ASV11022,691
ASV11023,691
ASV11024,-1
ASV11025,-1
ASV11026,675
ASV11027,-1
ASV11028,666
ASV11029,-1
ASV11030,-1
ASV11031,-1
ASV11032,-1
ASV11033,691
ASV11034,-1
ASV11035,165
ASV11036,-1
ASV11037,691
ASV11038,545
ASV11039,691
ASV11040,691
ASV11041,658
ASV11042,691
ASV11043,-1
ASV11044,691
ASV11045,691
ASV11046,691
ASV11047,595
ASV11048,595
ASV11049,-1
ASV11050,-1
ASV11051,463
ASV11052,-1
ASV11053,-1
ASV11054,691
ASV11055,691
ASV11056,-1
ASV11057,-1
ASV11058,-1
ASV11059,367
ASV11060,246
ASV11061,-1
ASV11062,-1
ASV11063,-1
ASV11064,-1
ASV11065,691
ASV11066,520
ASV11067,-1
ASV11068,604
ASV11069,-1
ASV11070,-1
ASV11071,-1
ASV11072,394
ASV11073,100
ASV11074,-1
ASV11075,-1
ASV11076,-1
ASV11077,-1
ASV11078,509
ASV11079,691
ASV11080,691
ASV11081,691
ASV11082,-1
ASV11083,638
ASV11084,194
ASV11085,691
ASV11086,1
ASV11087,-1
ASV11088,404
ASV11089,-1
ASV11090,-1
ASV11091,691
ASV11092,676
ASV11093,596
ASV11094,-1
ASV11095,638
ASV11096,-1
ASV11097,-1
ASV11098,-1
ASV11099,-1
ASV11100,453
ASV11101,600
ASV11102,-1
ASV11103,-1
ASV11104,271
ASV11105,-1
ASV11106,-1
ASV11107,-1
ASV11108,-1
ASV11109,-1
ASV11110,335
ASV11111,440
ASV11112,-1
ASV11113,-1
ASV11114,-1
ASV11115,-1
ASV11116,-1
ASV11117,-1
ASV11118,-1
ASV11119,-1
ASV11120,-1
ASV11121,-1
ASV11122,-1
ASV11123,-1
ASV11124,-1
ASV11125,269
ASV11126,174
ASV11127,291
ASV11128,691
ASV11129,-1
ASV11130,-1
ASV11131,-1
ASV11132,-1
ASV11133,-1
ASV11134,691
ASV11135,-1
ASV11136,594
ASV11137,595
ASV11138,-1
ASV11139,-1
ASV11140,-1
ASV11141,-1
ASV11142,-1
ASV11143,-1
ASV11144,-1
ASV11145,-1
ASV11146,-1
ASV11147,-1
ASV11148,-1
ASV11149,173
ASV11150,502
ASV11151,104
ASV11152,-1
ASV11153,-1
ASV11154,-1
ASV11155,-1
ASV11156,176
ASV11157,372
ASV11158,562
ASV11159,-1
ASV11160,-1
ASV11161,691
ASV11162,589
ASV11163,592
ASV11164,600
ASV11165,-1
ASV11166,-1
ASV11167,-1
ASV11168,-1
ASV11169,-1
ASV11170,335
ASV11171,691
ASV11172,-1
ASV11173,691
ASV11174,588
ASV11175,691
ASV11176,-1
ASV11177,-1
ASV11178,-1
ASV11179,606
ASV11180,-1
ASV11181,582
ASV11182,-1
ASV11183,691
ASV11184,-1
ASV11185,-1
ASV11186,403
ASV11187,-1
ASV11188,494
ASV11189,394
ASV11190,145
ASV11191,-1
ASV11192,-1
ASV11193,-1
ASV11194,153
ASV11195,434
ASV11196,-1
ASV11197,-1
ASV11198,-1
ASV11199,-1
ASV11200,-1
ASV11201,-1
ASV11202,-1
ASV11203,519
ASV11204,619
ASV11205,614
ASV11206,-1
ASV11207,-1
ASV11208,-1
ASV11209,-1
ASV11210,660
ASV11211,-1
ASV11212,-1
ASV11213,267
ASV11214,-1
ASV11215,-1
ASV11216,371
ASV11217,8
ASV11218,-1
ASV11219,-1
ASV11220,-1
ASV11221,339
ASV11222,425
ASV11223,-1
ASV11224,-1
ASV11225,-1
ASV11226,-1
ASV11227,-1
ASV11228,-1
ASV11229,-1
ASV11230,-1
ASV11231,502
ASV11232,504
ASV11233,-1
ASV11234,335
ASV11235,-1
ASV11236,-1
ASV11237,-1
ASV11238,-1
ASV11239,-1
ASV11240,-1
ASV11241,-1
ASV11242,-1
ASV11243,-1
ASV11244,170
ASV11245,-1
ASV11246,-1
ASV11247,465
ASV11248,-1
ASV11249,-1
ASV11250,-1
ASV11251,691
ASV11252,-1
ASV11253,-1
ASV11254,691
ASV11255,-1
ASV11256,-1
ASV11257,-1
ASV11258,-1
ASV11259,-1
ASV11260,114
ASV11261,-1
ASV11262,-1
ASV11263,-1
ASV11264,-1
ASV11265,357
ASV11266,-1
ASV11267,-1
ASV11268,485
ASV11269,496
ASV11270,-1
ASV11271,-1
ASV11272,103
ASV11273,-1
ASV11274,-1
ASV11275,-1
ASV11276,497
ASV11277,-1
ASV11278,-1
ASV11279,-1
ASV11280,-1
ASV11281,114
ASV11282,161
ASV11283,-1
ASV11284,-1
ASV11285,-1
ASV11286,-1
ASV11287,-1
ASV11288,-1
ASV11289,631
ASV11290,134
ASV11291,595
ASV11292,254
ASV11293,-1
ASV11294,-1
ASV11295,-1
ASV11296,-1
ASV11297,-1
ASV11298,-1
ASV11299,-1
ASV11300,-1
ASV11301,207
ASV11302,683
ASV11303,-1
ASV11304,-1
ASV11305,-1
ASV11306,-1
ASV11307,-1
ASV11308,-1
ASV11309,-1
ASV11310,-1
ASV11311,691
ASV11312,691
ASV11313,-1
ASV11314,-1
ASV11315,681
ASV11316,67
ASV11317,170
ASV11318,316
ASV11319,19
ASV11320,-1
ASV11321,625
ASV11322,-1
ASV11323,676
ASV11324,-1
ASV11325,-1
ASV11326,-1
ASV11327,-1
ASV11328,-1
ASV11329,-1
ASV11330,-1
ASV11331,-1
ASV11332,-1
ASV11333,372
ASV11334,359
ASV11335,691
ASV11336,-1
ASV11337,211
ASV11338,647
ASV11339,68
ASV11340,584
ASV11341,-1
ASV11342,-1
ASV11343,-1
ASV11344,-1
ASV11345,-1
ASV11346,-1
ASV11347,-1
ASV11348,691
ASV11349,691
ASV11350,636
ASV11351,-1
ASV11352,616
ASV11353,-1
ASV11354,632
ASV11355,-1
ASV11356,691
ASV11357,-1
ASV11358,121
ASV11359,-1
ASV11360,-1
ASV11361,-1
ASV11362,-1
ASV11363,691
ASV11364,420
ASV11365,617
ASV11366,691
ASV11367,-1
ASV11368,691
ASV11369,691
ASV11370,691
ASV11371,-1
ASV11372,691
ASV11373,691
ASV11374,-1
ASV11375,691
ASV11376,691
ASV11377,654
ASV11378,655
ASV11379,-1
ASV11380,419
ASV11381,645
ASV11382,691
ASV11383,-1
ASV11384,664
ASV11385,691
ASV11386,392
ASV11387,-1
ASV11388,124
ASV11389,402
ASV11390,-1
ASV11391,579
ASV11392,655
ASV11393,691
ASV11394,49
ASV11395,397
ASV11396,598
ASV11397,11
ASV11398,-1
ASV11399,691
ASV11400,691
ASV11401,691
ASV11402,-1
ASV11403,583
ASV11404,691
ASV11405,494
ASV11406,-1
ASV11407,593
ASV11408,691
ASV11409,490
ASV11410,531
ASV11411,-1
ASV11412,401
ASV11413,-1
ASV11414,669
ASV11415,-1
ASV11416,429
ASV11417,129
ASV11418,-1
ASV11419,-1
ASV11420,46
ASV11421,-1
ASV11422,437
ASV11423,657
ASV11424,691
ASV11425,691
ASV11426,-1
ASV11427,376
ASV11428,-1
ASV11429,-1
ASV11430,-1
ASV11431,691
ASV11432,691
ASV11433,2
ASV11434,691
ASV11435,-1
ASV11436,-1
ASV11437,691
ASV11438,-1
ASV11439,-1
ASV11440,691
ASV11441,-1
ASV11442,273
ASV11443,351
ASV11444,691
ASV11445,563
ASV11446,-1
ASV11447,294
ASV11448,660
ASV11449,-1
ASV11450,-1
ASV11451,-1
ASV11452,113
ASV11453,152
ASV11454,149
ASV11455,-1
ASV11456,-1
ASV11457,-1
ASV11458,-1
ASV11459,-1
ASV11460,-1
ASV11461,-1
ASV11462,691
ASV11463,691
ASV11464,691
ASV11465,691
ASV11466,-1
ASV11467,-1
ASV11468,177
ASV11469,691
ASV11470,691
ASV11471,691
ASV11472,-1
ASV11473,691
ASV11474,691
ASV11475,-1
ASV11476,-1
ASV11477,-1
ASV11478,691
ASV11479,2
ASV11480,-1
ASV11481,691
ASV11482,691
ASV11483,1
ASV11484,-1
ASV11485,-1
ASV11486,691
ASV11487,691
ASV11488,675
ASV11489,691
ASV11490,-1
ASV11491,691
ASV11492,691
ASV11493,-1
ASV11494,691
ASV11495,691
ASV11496,85
ASV11497,691
ASV11498,-1
ASV11499,691
ASV11500,691
ASV11501,691
ASV11502,-1
ASV11503,69
ASV11504,67
ASV11505,-1
ASV11506,-1
ASV11507,-1
ASV11508,-1
ASV11509,230
ASV11510,-1
ASV11511,-1
ASV11512,250
ASV11513,-1
ASV11514,-1
ASV11515,-1
ASV11516,-1
ASV11517,677
ASV11518,590
ASV11519,127
ASV11520,618
ASV11521,-1
ASV11522,-1
ASV11523,-1
ASV11524,-1
ASV11525,-1
ASV11526,-1
ASV11527,-1
ASV11528,600
ASV11529,-1
ASV11530,365
ASV11531,479
ASV11532,-1
ASV11533,-1
ASV11534,328
ASV11535,166
ASV11536,-1
ASV11537,-1
ASV11538,299
ASV11539,691
ASV11540,691
ASV11541,688
ASV11542,-1
ASV11543,-1
ASV11544,-1
ASV11545,691
ASV11546,479
ASV11547,691
ASV11548,-1
ASV11549,-1
ASV11550,-1
ASV11551,636
ASV11552,-1
ASV11553,213
ASV11554,-1
ASV11555,-1
ASV11556,691
ASV11557,691
ASV11558,89
ASV11559,-1
ASV11560,-1
ASV11561,-1
ASV11562,-1
ASV11563,427
ASV11564,47
ASV11565,475
ASV11566,-1
ASV11567,-1
ASV11568,587
ASV11569,248
ASV11570,-1
ASV11571,-1
ASV11572,-1
ASV11573,-1
ASV11574,300
ASV11575,691
ASV11576,691
ASV11577,-1
ASV11578,242
ASV11579,-1
ASV11580,-1
ASV11581,307
ASV11582,-1
ASV11583,-1
ASV11584,432
ASV11585,-1
ASV11586,-1
ASV11587,-1
ASV11588,-1
ASV11589,-1
ASV11590,-1
ASV11591,-1
ASV11592,155
ASV11593,-1
ASV11594,-1
ASV11595,691
ASV11596,-1
ASV11597,-1
ASV11598,-1
ASV11599,-1
ASV11600,-1
ASV11601,336
ASV11602,-1
ASV11603,-1
ASV11604,-1
ASV11605,537
ASV11606,-1
ASV11607,-1
ASV11608,451
ASV11609,691
ASV11610,-1
ASV11611,-1
ASV11612,-1
ASV11613,-1
ASV11614,-1
ASV11615,-1
ASV11616,-1
ASV11617,-1
ASV11618,-1
ASV11619,-1
ASV11620,-1
ASV11621,373
ASV11622,-1
ASV11623,-1
ASV11624,-1
ASV11625,-1
ASV11626,-1
ASV11627,489
ASV11628,-1
ASV11629,116
ASV11630,-1
ASV11631,-1
ASV11632,38
ASV11633,-1
ASV11634,-1
ASV11635,-1
ASV11636,367
ASV11637,291
ASV11638,-1
ASV11639,-1
ASV11640,522
ASV11641,-1
ASV11642,555
ASV11643,70
ASV11644,-1
ASV11645,-1
ASV11646,-1
ASV11647,-1
ASV11648,-1
ASV11649,382
ASV11650,-1
ASV11651,-1
ASV11652,153
ASV11653,-1
ASV11654,350
ASV11655,-1
ASV11656,-1
ASV11657,448
ASV11658,443
ASV11659,-1
ASV11660,-1
ASV11661,-1
ASV11662,-1
ASV11663,-1
ASV11664,-1
ASV11665,186
ASV11666,-1
ASV11667,-1
ASV11668,-1
ASV11669,371
ASV11670,-1
ASV11671,465
ASV11672,164
ASV11673,349
ASV11674,-1
ASV11675,317
ASV11676,-1
ASV11677,-1
ASV11678,-1
ASV11679,-1
ASV11680,508
ASV11681,-1
ASV11682,-1
ASV11683,-1
ASV11684,-1
ASV11685,-1
ASV11686,-1
ASV11687,691
ASV11688,-1
ASV11689,-1
ASV11690,409
ASV11691,-1
ASV11692,440
ASV11693,-1
ASV11694,465
ASV11695,-1
ASV11696,293
ASV11697,-1
ASV11698,691
ASV11699,522
ASV11700,-1
ASV11701,-1
ASV11702,-1
ASV11703,-1
ASV11704,-1
ASV11705,-1
ASV11706,-1
ASV11707,111
ASV11708,-1
ASV11709,-1
ASV11710,-1
ASV11711,-1
ASV11712,475
ASV11713,-1
ASV11714,-1
ASV11715,691
ASV11716,-1
ASV11717,691
ASV11718,388
ASV11719,-1
ASV11720,550
ASV11721,-1
ASV11722,161
ASV11723,-1
ASV11724,-1
ASV11725,-1
ASV11726,-1
ASV11727,-1
ASV11728,-1
ASV11729,226
ASV11730,-1
ASV11731,-1
ASV11732,-1
ASV11733,42
ASV11734,360
ASV11735,-1
ASV11736,128
ASV11737,-1
ASV11738,-1
ASV11739,-1
ASV11740,176
ASV11741,465
ASV11742,158
ASV11743,-1
ASV11744,691
ASV11745,-1
ASV11746,-1
ASV11747,-1
ASV11748,-1
ASV11749,661
ASV11750,492
ASV11751,691
ASV11752,-1
ASV11753,-1
ASV11754,-1
ASV11755,-1
ASV11756,348
ASV11757,-1
ASV11758,-1
ASV11759,-1
ASV11760,-1
ASV11761,-1
ASV11762,50
ASV11763,-1
ASV11764,-1
ASV11765,-1
ASV11766,663
ASV11767,691
ASV11768,-1
ASV11769,559
ASV11770,356
ASV11771,-1
ASV11772,636
ASV11773,-1
ASV11774,-1
ASV11775,-1
ASV11776,691
ASV11777,-1
ASV11778,500
ASV11779,-1
ASV11780,146
ASV11781,-1
ASV11782,691
ASV11783,691
ASV11784,691
ASV11785,691
ASV11786,-1
ASV11787,-1
ASV11788,129
ASV11789,-1
ASV11790,-1
ASV11791,518
ASV11792,-1
ASV11793,691
ASV11794,-1
ASV11795,-1
ASV11796,92
ASV11797,17
ASV11798,691
ASV11799,-1
ASV11800,185
ASV11801,-1
ASV11802,-1
ASV11803,691
ASV11804,691
ASV11805,-1
ASV11806,691
ASV11807,691
ASV11808,-1
ASV11809,691
ASV11810,645
ASV11811,638
ASV11812,-1
ASV11813,-1
ASV11814,211
ASV11815,691
ASV11816,691
ASV11817,-1
ASV11818,1
ASV11819,-1
ASV11820,-1
ASV11821,691
ASV11822,-1
ASV11823,691
ASV11824,691
ASV11825,691
ASV11826,691
ASV11827,691
ASV11828,1
ASV11829,450
ASV11830,272
ASV11831,-1
ASV11832,562
ASV11833,-1
ASV11834,424
ASV11835,-1
ASV11836,430
ASV11837,185
ASV11838,-1
ASV11839,373
ASV11840,691
ASV11841,-1
ASV11842,-1
ASV11843,-1
ASV11844,-1
ASV11845,196
ASV11846,69
ASV11847,-1
ASV11848,-1
ASV11849,691
ASV11850,-1
ASV11851,508
ASV11852,691
ASV11853,691
ASV11854,691
ASV11855,691
ASV11856,542
ASV11857,420
ASV11858,-1
ASV11859,-1
ASV11860,206
ASV11861,-1
ASV11862,359
ASV11863,691
ASV11864,-1
ASV11865,-1
ASV11866,-1
ASV11867,-1
ASV11868,-1
ASV11869,-1
ASV11870,691
ASV11871,-1
ASV11872,-1
ASV11873,691
ASV11874,-1
ASV11875,-1
ASV11876,-1
ASV11877,691
ASV11878,-1
ASV11879,-1
ASV11880,-1
ASV11881,691
ASV11882,691
ASV11883,691
ASV11884,691
ASV11885,359
ASV11886,-1
ASV11887,560
ASV11888,617
ASV11889,635
ASV11890,617
ASV11891,691
ASV11892,71
ASV11893,-1
ASV11894,479
ASV11895,-1
ASV11896,-1
ASV11897,-1
ASV11898,655
ASV11899,-1
ASV11900,-1
ASV11901,691
ASV11902,691
ASV11903,2
ASV11904,2
ASV11905,-1
ASV11906,15
ASV11907,691
ASV11908,691
ASV11909,691
ASV11910,-1
ASV11911,-1
ASV11912,198
ASV11913,207
ASV11914,-1
ASV11915,691
ASV11916,691
ASV11917,-1
ASV11918,691
ASV11919,-1
ASV11920,691
ASV11921,691
ASV11922,691
ASV11923,691
ASV11924,691
ASV11925,691
ASV11926,-1
ASV11927,-1
ASV11928,-1
ASV11929,-1
ASV11930,-1
ASV11931,-1
ASV11932,-1
ASV11933,177
ASV11934,-1
ASV11935,546
ASV11936,-1
ASV11937,691
ASV11938,-1
ASV11939,429
ASV11940,-1
ASV11941,691
ASV11942,-1
ASV11943,600
ASV11944,-1
ASV11945,-1
ASV11946,-1
ASV11947,312
ASV11948,509
ASV11949,652
ASV11950,691
ASV11951,691
ASV11952,428
ASV11953,67
ASV11954,691
ASV11955,-1
ASV11956,691
ASV11957,-1
ASV11958,-1
ASV11959,-1
ASV11960,-1
ASV11961,305
ASV11962,667
ASV11963,691
ASV11964,4
ASV11965,-1
ASV11966,-1
ASV11967,-1
ASV11968,691
ASV11969,-1
ASV11970,-1
ASV11971,-1
ASV11972,569
ASV11973,-1
ASV11974,-1
ASV11975,691
ASV11976,691
ASV11977,139
ASV11978,-1
ASV11979,185
ASV11980,-1
ASV11981,-1
ASV11982,85
ASV11983,-1
ASV11984,-1
ASV11985,-1
ASV11986,-1
ASV11987,656
ASV11988,-1
ASV11989,565
